h1                           * symbol name            
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  2.1050E-04    
  1.2065E+01  2.1050E-04
  1.3071E+01  2.7860E-04
  1.5081E+01  1.6090E-04
  1.8098E+01  5.5540E-04
  1.9000E+01  5.5540E-04
  2.0109E+01  5.4830E-04
  2.2119E+01  4.9560E-04
  2.5136E+01  5.8950E-04
  3.0163E+01  4.6280E-04
  3.5190E+01  5.0360E-09
  4.0217E+01  1.8160E-09
  1.9000E-04                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  2.6350E-04    
  1.2065E+01  2.6350E-04
  1.3071E+01  4.0280E-04
  1.5081E+01  4.7000E-04
  1.8098E+01  5.2070E-04
  1.9098E+01  5.2070E-04
  2.0109E+01  5.0880E-04
  2.2119E+01  5.5350E-04
  2.5136E+01  5.7850E-04
  3.0163E+01  5.2710E-04
  3.5190E+01  6.4950E-04
  4.0217E+01  4.3290E-07
  1.9000E-03                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  3.6970E-04    
  1.2065E+01  3.6970E-04
  1.3071E+01  8.6190E-04
  1.5081E+01  5.8510E-04
  1.8098E+01  6.1270E-04
  1.9109E+01  7.3700E-04
  2.0109E+01  7.3700E-04
  2.2119E+01  8.1360E-04
  2.5136E+01  7.9570E-04
  3.0163E+01  5.9020E-04
  3.5190E+01  6.3810E-06
  4.0217E+01  6.9700E-06
  1.9000E-02                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1060E+01  2.8330E-04    
  1.2065E+01  4.7560E-04
  1.3071E+01  7.0070E-04
  1.5081E+01  1.0060E-03
  1.8098E+01  1.1240E-03
  1.9103E+01  1.6080E-03
  2.0109E+01  1.5590E-03
  2.2119E+01  1.9430E-03
  2.5136E+01  1.9100E-03
  3.0163E+01  2.2760E-03
  3.5190E+01  3.6050E-04
  4.0217E+01  3.7210E-04
fe54                         * symbol name            
  0.0000E+00                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  3.3520E-04    
  1.2065E+01  3.3520E-04
  1.3071E+01  5.4050E-04
  1.5081E+01  7.4150E-04
  1.8098E+01  1.0850E-20
  1.9000E+01  5.4310E-21
  2.0109E+01  1.1260E-23
  2.2119E+01  2.5230E-03
  2.5136E+01  2.6870E-03
  3.0163E+01  8.0650E-04
  3.5190E+01  4.8020E-15
  4.0217E+01  5.1130E-17
  1.9000E-06                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  6.9940E-04    
  1.2065E+01  6.9940E-04
  1.3071E+01  6.9120E-04
  1.5081E+01  2.8660E-04
  1.8098E+01  1.1670E-03
  1.9000E+01  1.1670E-03
  2.0109E+01  1.3160E-03
  2.2119E+01  1.0160E-03
  2.5136E+01  8.9270E-04
  3.0163E+01  8.1030E-04
  3.5190E+01  1.7530E-09
  4.0217E+01  1.7460E-09
  1.9000E-04                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.3800E-04    
  1.2065E+01  1.3800E-04
  1.3071E+01  2.7980E-04
  1.5081E+01  5.8790E-04
  1.8098E+01  1.3450E-03
  1.9098E+01  1.3450E-03
  2.0109E+01  1.3320E-03
  2.2119E+01  1.3720E-03
  2.5136E+01  9.7810E-04
  3.0163E+01  1.0840E-03
  3.5190E+01  1.3410E-03
  4.0217E+01  7.3900E-07
  1.9000E-03                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  3.5500E-04    
  1.2065E+01  3.5500E-04
  1.3071E+01  5.6330E-03
  1.5081E+01  1.0030E-03
  1.8098E+01  1.8820E-03
  1.9109E+01  2.4570E-03
  2.0109E+01  2.4570E-03
  2.2119E+01  2.8500E-03
  2.5136E+01  2.3040E-03
  3.0163E+01  1.5830E-03
  3.5190E+01  1.2510E-05
  4.0217E+01  1.3760E-05
  1.9000E-02                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1060E+01  1.5300E-03    
  1.2065E+01  2.9740E-03
  1.3071E+01  4.3250E-03
  1.5081E+01  7.5910E-03
  1.8098E+01  8.7700E-03
  1.9103E+01  1.3180E-02
  2.0109E+01  1.2660E-02
  2.2119E+01  1.5240E-02
  2.5136E+01  1.6370E-02
  3.0163E+01  1.3430E-02
  3.5190E+01  1.6430E-03
  4.0217E+01  1.6670E-03
fe56                         * symbol name            
  0.0000E+00                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  8.1500E-02    
  1.2065E+01  8.1500E-02
  1.3071E+01  1.9290E-01
  1.5081E+01  1.6160E-01
  1.8098E+01  2.6200E-15
  1.9000E+01  1.3130E-15
  2.0109E+01  6.1950E-18
  2.2119E+01  1.6790E-01
  2.5136E+01  2.9110E-01
  3.0163E+01  3.2570E-01
  3.5190E+01  1.7210E-10
  4.0217E+01  3.0540E-11
  1.9000E-06                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  5.4530E-02    
  1.2065E+01  5.4530E-02
  1.3071E+01  8.9420E-02
  1.5081E+01  6.3670E-02
  1.8098E+01  1.6160E-01
  1.9000E+01  1.6160E-01
  2.0109E+01  9.0480E-02
  2.2119E+01  1.2370E-01
  2.5136E+01  2.0690E-01
  3.0163E+01  2.1240E-01
  3.5190E+01  6.3470E-07
  4.0217E+01  7.2640E-07
  1.9000E-04                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.5250E-01    
  1.2065E+01  1.5250E-01
  1.3071E+01  1.9120E-01
  1.5081E+01  1.7180E-01
  1.8098E+01  1.3580E-01
  1.9098E+01  1.3580E-01
  2.0109E+01  7.3560E-02
  2.2119E+01  9.9440E-02
  2.5136E+01  1.9100E-01
  3.0163E+01  1.8080E-01
  3.5190E+01  1.8550E-01
  4.0217E+01  1.3270E-04
  1.9000E-03                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.7810E-01    
  1.2065E+01  1.7810E-01
  1.3071E+01  1.8130E-01
  1.5081E+01  1.9630E-01
  1.8098E+01  1.3790E-01
  1.9109E+01  1.2340E-01
  2.0109E+01  1.2340E-01
  2.2119E+01  1.2550E-01
  2.5136E+01  2.0790E-01
  3.0163E+01  1.8820E-01
  3.5190E+01  1.6690E-03
  4.0217E+01  1.8610E-03
  1.9000E-02                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1060E+01  8.0500E-02    
  1.2065E+01  5.5540E-02
  1.3071E+01  1.4590E-01
  1.5081E+01  1.2980E-01
  1.8098E+01  8.2960E-02
  1.9103E+01  1.1830E-01
  2.0109E+01  1.0670E-01
  2.2119E+01  2.2610E-01
  2.5136E+01  1.5490E-01
  3.0163E+01  4.7700E-01
  3.5190E+01  2.7800E-02
  4.0217E+01  2.8390E-02
fe57                         * symbol name            
  0.0000E+00                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  3.6090E-03    
  1.2065E+01  3.6090E-03
  1.3071E+01  9.1890E-03
  1.5081E+01  5.5590E-03
  1.8098E+01  1.2860E-15
  1.9000E+01  6.4440E-16
  2.0109E+01  2.7630E-18
  2.2119E+01  5.2770E-03
  2.5136E+01  6.7250E-03
  3.0163E+01  1.1420E-02
  3.5190E+01  1.2200E-10
  4.0217E+01  1.0540E-11
  1.9000E-06                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  2.1630E-03    
  1.2065E+01  2.1630E-03
  1.3071E+01  2.8260E-03
  1.5081E+01  1.5040E-03
  1.8098E+01  4.8170E-03
  1.9000E+01  4.8170E-03
  2.0109E+01  9.9680E-04
  2.2119E+01  1.7460E-03
  2.5136E+01  5.0510E-03
  3.0163E+01  4.0020E-03
  3.5190E+01  3.6870E-08
  4.0217E+01  4.8830E-08
  1.9000E-04                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  5.6640E-03    
  1.2065E+01  5.6640E-03
  1.3071E+01  6.2780E-03
  1.5081E+01  5.7000E-03
  1.8098E+01  3.4080E-03
  1.9098E+01  3.4080E-03
  2.0109E+01  7.3600E-04
  2.2119E+01  1.2020E-03
  2.5136E+01  5.0580E-03
  3.0163E+01  3.0460E-03
  3.5190E+01  2.5900E-03
  4.0217E+01  6.0590E-06
  1.9000E-03                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  7.0880E-03    
  1.2065E+01  7.0880E-03
  1.3071E+01  7.4350E-03
  1.5081E+01  5.8220E-03
  1.8098E+01  3.3170E-03
  1.9109E+01  2.1170E-03
  2.0109E+01  2.1170E-03
  2.2119E+01  1.9530E-03
  2.5136E+01  5.2560E-03
  3.0163E+01  4.2290E-03
  3.5190E+01  7.9310E-05
  4.0217E+01  9.1170E-05
  1.9000E-02                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1060E+01  5.1590E-03    
  1.2065E+01  3.1540E-03
  1.3071E+01  6.4200E-03
  1.5081E+01  4.7610E-03
  1.8098E+01  2.3320E-03
  1.9103E+01  3.0780E-03
  2.0109E+01  2.6190E-03
  2.2119E+01  6.7690E-03
  2.5136E+01  4.2520E-03
  3.0163E+01  1.6380E-02
  3.5190E+01  1.2640E-03
  4.0217E+01  1.4120E-03
fe58                         * symbol name            
  0.0000E+00                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.5020E-06    
  1.2065E+01  1.5020E-06
  1.3071E+01  1.4540E-05
  1.5081E+01  1.8130E-06
  1.8098E+01  1.5050E-15
  1.9000E+01  7.5350E-16
  2.0109E+01  1.9410E-18
  2.2119E+01  2.4560E-06
  2.5136E+01  7.3680E-07
  3.0163E+01  2.7740E-05
  3.5190E+01  2.5500E-10
  4.0217E+01  2.9330E-11
  1.9000E-06                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.1430E-07    
  1.2065E+01  1.1430E-07
  1.3071E+01  8.2850E-08
  1.5081E+01  8.8370E-08
  1.8098E+01  1.1150E-06
  1.9000E+01  1.1150E-06
  2.0109E+01  1.4270E-07
  2.2119E+01  1.4090E-07
  2.5136E+01  6.9600E-07
  3.0163E+01  1.5470E-07
  3.5190E+01  5.0640E-08
  4.0217E+01  7.3890E-08
  1.9000E-04                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  3.7990E-06    
  1.2065E+01  3.7990E-06
  1.3071E+01  4.0030E-06
  1.5081E+01  4.6660E-06
  1.8098E+01  1.7920E-06
  1.9098E+01  1.7920E-06
  2.0109E+01  1.4990E-06
  2.2119E+01  1.9650E-06
  2.5136E+01  2.3140E-06
  3.0163E+01  3.4570E-06
  3.5190E+01  4.7800E-06
  4.0217E+01  6.0130E-06
  1.9000E-03                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.0370E-05    
  1.2065E+01  1.0370E-05
  1.3071E+01  1.9260E-05
  1.5081E+01  1.5250E-05
  1.8098E+01  2.7160E-05
  1.9109E+01  2.7750E-05
  2.0109E+01  2.7750E-05
  2.2119E+01  2.1130E-05
  2.5136E+01  2.3610E-05
  3.0163E+01  5.9660E-05
  3.5190E+01  7.1640E-05
  4.0217E+01  9.1390E-05
  1.9000E-02                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1060E+01  8.3560E-05    
  1.2065E+01  9.4080E-05
  1.3071E+01  1.6480E-04
  1.5081E+01  3.1120E-04
  1.8098E+01  5.3850E-04
  1.9103E+01  4.4920E-04
  2.0109E+01  3.9680E-04
  2.2119E+01  6.3330E-04
  2.5136E+01  9.2610E-04
  3.0163E+01  1.2170E-03
  3.5190E+01  1.5170E-03
  4.0217E+01  1.6950E-03
fe60                         * symbol name            
  0.0000E+00                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.0840E-08    
  1.2065E+01  1.0840E-08
  1.3071E+01  4.5470E-16
  1.5081E+01  7.7690E-17
  1.8098E+01  7.8600E-17
  1.9000E+01  7.8600E-17
  2.0109E+01  5.8090E-19
  2.2119E+01  1.4510E-14
  2.5136E+01  1.5200E-10
  3.0163E+01  1.3480E-09
  3.5190E+01  9.7780E-10
  4.0217E+01  5.8970E-14
  1.9000E-06                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  2.4440E-09    
  1.2065E+01  2.4440E-09
  1.3071E+01  1.2390E-10
  1.5081E+01  7.4680E-09
  1.8098E+01  6.7880E-09
  1.9000E+01  6.7880E-09
  2.0109E+01  2.4380E-09
  2.2119E+01  2.5660E-09
  2.5136E+01  4.0200E-09
  3.0163E+01  7.4400E-09
  3.5190E+01  1.7980E-08
  4.0217E+01  5.8030E-09
  1.9000E-04                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  4.5090E-08    
  1.2065E+01  4.5090E-08
  1.3071E+01  3.5660E-07
  1.5081E+01  3.5670E-07
  1.8098E+01  1.6620E-07
  1.9098E+01  1.6620E-07
  2.0109E+01  1.4480E-07
  2.2119E+01  1.4240E-07
  2.5136E+01  2.4020E-08
  3.0163E+01  2.1850E-08
  3.5190E+01  2.8630E-08
  4.0217E+01  1.0100E-07
  1.9000E-03                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.8930E-06    
  1.2065E+01  1.8930E-06
  1.3071E+01  2.9320E-06
  1.5081E+01  3.0520E-06
  1.8098E+01  3.5090E-06
  1.9109E+01  2.8120E-06
  2.0109E+01  2.8120E-06
  2.2119E+01  1.8270E-06
  2.5136E+01  3.9140E-07
  3.0163E+01  8.6800E-08
  3.5190E+01  4.1880E-07
  4.0217E+01  7.9570E-07
  1.9000E-02                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1060E+01  8.7770E-06    
  1.2065E+01  2.9120E-06
  1.3071E+01  1.0460E-04
  1.5081E+01  2.6620E-05
  1.8098E+01  2.5400E-05
  1.9103E+01  4.6930E-05
  2.0109E+01  1.1220E-05
  2.2119E+01  5.1870E-05
  2.5136E+01  2.1050E-05
  3.0163E+01  2.3850E-05
  3.5190E+01  5.5890E-05
  4.0217E+01  8.3170E-05
co59                         * symbol name            
  0.0000E+00                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.8030E-04    
  1.2065E+01  1.8030E-04
  1.3071E+01  6.2060E-04
  1.5081E+01  2.6730E-04
  1.8098E+01  5.8310E-16
  1.9000E+01  2.9200E-16
  2.0109E+01  8.6410E-19
  2.2119E+01  2.2780E-04
  2.5136E+01  2.0180E-04
  3.0163E+01  7.2930E-04
  3.5190E+01  2.7260E-10
  4.0217E+01  9.5260E-12
  1.9000E-06                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  5.1710E-05    
  1.2065E+01  5.1710E-05
  1.3071E+01  4.1730E-05
  1.5081E+01  3.3500E-05
  1.8098E+01  2.3510E-04
  1.9000E+01  2.3510E-04
  2.0109E+01  5.5950E-06
  2.2119E+01  1.7110E-05
  2.5136E+01  2.0270E-04
  3.0163E+01  5.4840E-05
  3.5190E+01  2.8490E-08
  4.0217E+01  3.5300E-08
  1.9000E-04                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  2.7400E-04    
  1.2065E+01  2.7400E-04
  1.3071E+01  2.9020E-04
  1.5081E+01  2.6510E-04
